payment_id,invoice_id,payment_date,amount_paid
6169,3720,2024-12-02,30.45
6170,6346,2024-03-04,9.45
6171,1913,2024-01-01,208.95
6172,13901,2024-02-04,9.45
6173,5767,2023-07-06,30.45
6174,14560,2023-05-02,82.95
6175,1386,2024-10-12,30.45
6176,5265,2023-12-11,9.45
6177,16420,2023-12-06,9.45
6178,11034,2023-10-10,208.95
6179,485,2023-10-09,9.45
6180,1929,2024-03-07,9.45
6181,19941,2023-10-11,9.45
6182,10758,2024-11-08,208.95
6183,9751,2024-06-07,30.45
6184,5439,2024-09-06,9.45
6185,2606,2024-09-04,30.45
6186,900600,2024-07-04,30.45
6187,1945,2023-10-03,82.95
6188,4171,2023-07-08,9.45
6189,7928,2023-03-11,9.45
6190,15846,2024-03-10,82.95
6191,14802,2023-10-09,30.45
6192,7820,2024-09-06,30.45
6193,6138,2023-07-04,9.45
6194,18055,2023-10-01,9.45
6195,6823,2023-12-07,30.45
6196,1492,2024-12-06,82.95
6197,19555,2024-07-10,60.9
6198,1584,2023-03-11,9.45
6199,9759,2023-04-12,9.45
6200,1176,2024-04-07,9.45
6201,4788,2024-02-10,9.45
6202,3119,2024-08-08,82.95
6203,18640,2024-06-10,82.95
6204,12458,2024-08-05,9.45
6205,9001,2023-10-09,9.45
6206,989,2024-12-05,208.95
6207,9099,2024-01-10,9.45
6208,2496,2023-06-07,9.45
6209,6998,2024-11-02,9.45
6210,13484,2024-05-10,9.45
6211,20267,2024-06-09,82.95
6212,5681,2024-04-11,30.45
6213,2931,2024-05-03,82.95
6214,18267,2023-11-04,9.45
6215,17617,2024-04-04,30.45
6216,16151,2024-11-09,208.95
6217,9832,2023-01-06,82.95
6218,10802,2024-07-03,30.45
6219,8226,2024-11-05,9.45
6220,5193,2024-02-02,30.45
6221,1462,2024-09-07,30.45
6222,14837,2024-06-10,9.45
6223,5816,2024-02-12,82.95
6224,12205,2024-09-02,82.95
6225,15479,2024-10-07,9.45
6226,18878,2024-01-04,82.95
6227,1764,2024-07-02,30.45
6228,8772,2024-05-02,30.45
6229,6838,2024-08-04,9.45
6230,13246,2024-02-12,208.95
6231,9120,2024-08-11,30.45
6232,7221,2023-02-12,30.45
6233,9309,2023-08-09,82.95
6234,15335,2024-12-10,9.45
6235,8894,2024-05-04,9.45
6236,4718,2024-03-04,30.45
6237,16043,2024-02-01,9.45
6238,10987,2024-03-06,208.95
6239,11590,2024-06-07,208.95
6240,3102,2024-06-09,82.95
6241,13232,2023-05-03,30.45
6242,18924,,30.45
6243,13520,2024-08-08,82.95
6244,11258,2024-07-10,9.45
6245,6061,2023-07-07,30.45
6246,20023,2024-04-10,9.45
6247,1579,2024-08-04,82.95
6248,13377,2023-06-09,30.45
6249,7684,2024-08-03,9.45
6250,1645,2024-06-09,9.45
6251,6175,2023-03-09,30.45
6252,13473,2023-06-07,9.45
6253,8051,2024-07-05,9.45
6254,18045,2024-10-05,82.95
6255,9181,2024-04-06,30.45
6256,14202,2024-07-02,60.9
6257,16802,2024-03-02,9.45
6258,11567,2024-02-07,9.45
6259,14742,2024-05-09,9.45
6260,2582,2023-09-07,9.45
6261,18815,2024-12-06,208.95
6262,7615,2024-08-05,9.45
6263,5091,2023-04-03,9.45
6264,20514,2023-04-07,30.45
6265,14678,2024-06-11,9.45
6266,18506,2023-02-03,30.45
6267,12559,2023-05-09,82.95
6268,5064,2024-08-02,82.95
6269,13669,2024-10-09,9.45
6270,16699,2024-10-12,9.45
6271,19761,2024-09-05,9.45
6272,10712,2024-02-01,82.95
6273,674,2023-10-01,9.45
6274,16300,2024-02-10,9.45
6275,19839,2024-01-02,82.95
6276,1377,2024-01-11,30.45
6277,1059,2024-10-05,208.95
6278,13794,2024-03-04,9.45
6279,19350,2023-10-11,30.45
6280,4958,2024-11-06,9.45
6281,7164,2024-12-02,30.45
6282,5199,2024-05-01,30.45
6283,5986,2023-02-04,208.95
6284,11777,2024-04-01,9.45
6285,18694,2024-08-04,208.95
6286,17026,2023-07-02,9.45
6287,3634,2024-05-08,9.45
6288,14532,2023-07-02,30.45
6289,8872,2024-08-03,9.45
6290,17362,2024-05-08,30.45
6291,16211,2023-11-07,9.45
6292,10177,2024-04-11,9.45
6293,8205,2023-02-01,9.45
6294,12065,2024-08-05,9.45
6295,5371,2024-11-03,82.95
6296,6103,2024-04-05,9.45
6297,5022,2024-01-11,9.45
6298,8935,2024-10-08,30.45
6299,9092,2023-06-02,9.45
6300,4212,2024-05-04,82.95
6301,15084,2024-08-05,9.45
6302,18320,2024-09-08,82.95
6303,10072,2023-10-05,30.45
6304,16751,2024-05-02,9.45
6305,6219,2024-09-09,82.95
6306,20058,2024-05-06,30.45
6307,4249,2023-09-09,30.45
6308,3368,2024-12-10,9.45
6309,3090,2024-04-06,30.45
6310,4616,2023-08-07,9.45
6311,11917,2024-11-07,82.95
6312,6726,2024-07-03,82.95
6313,602,2024-09-02,30.45
6314,17305,2024-07-06,30.45
6315,12775,2023-12-10,30.45
6316,5168,2024-04-05,208.95
6317,1257,2024-09-06,82.95
6318,8740,2024-08-05,82.95
6319,7931,2023-06-04,9.45
6320,2547,2023-04-08,9.45
6321,18616,2024-03-03,82.95
6322,4196,2024-02-03,9.45
6323,12157,2024-07-08,30.45
6324,8746,2024-01-07,30.45
6325,12910,2024-05-02,9.45
6326,1928,2024-04-18,9.45
6327,4620,2023-12-10,9.45
6328,9574,2024-11-03,30.45
6329,16406,2024-03-05,9.45
6330,18685,2024-09-03,82.95
6331,13362,2023-11-11,9.45
6332,754,2024-08-06,30.45
6333,12443,2024-10-07,30.45
6334,2809,2024-12-04,82.95
6335,14236,2024-07-07,30.45
6336,11038,2024-02-01,208.95
6337,5173,2024-09-03,208.95
6338,6639,2024-09-10,208.95
6339,8167,2024-12-02,208.95
6340,19973,2024-01-01,30.45
6341,13779,2024-08-05,30.45
6342,18953,2024-01-03,30.45
6343,4443,2023-12-09,208.95
6344,9293,2023-12-07,30.45
6345,11415,2024-05-09,9.45
6346,18157,2024-02-06,30.45
6347,6536,2024-11-07,30.45
6348,16252,2024-03-09,9.45
6349,557,2024-03-09,82.95
6350,19687,2023-11-01,208.95
6351,3388,2024-04-07,30.45
6352,15268,,82.95
6353,5189,2023-10-04,30.45
6354,18442,2024-04-08,9.45
6355,6104,2024-05-04,9.45
6356,3355,2024-09-09,82.95
6357,12807,2023-11-04,30.45
6358,8730,2023-10-04,82.95
6359,6179,2023-07-04,30.45
6360,7042,2023-10-07,30.45
6361,12594,2023-06-02,9.45
6362,14427,2024-02-03,30.45
6363,5889,2023-12-04,82.95
6364,16848,2024-03-05,82.95
6365,777,2024-08-06,30.45
6366,1083,2023-12-11,9.45
6367,19670,2024-04-07,9.45
6368,4851,2023-11-08,30.45
6369,15731,2024-03-04,82.95
6370,16240,2024-08-08,9.45
6371,7112,2023-09-02,30.45
6372,12591,2024-12-10,9.45
6373,16371,2023-10-05,208.95
6374,9809,2023-02-02,9.45
6375,8751,2024-06-09,30.45
6376,14328,2024-06-07,30.45
6377,19087,2024-04-04,82.95
6378,8782,2023-08-12,82.95
6379,8569,2023-12-12,208.95
6380,14486,2024-09-03,30.45
6381,7104,2023-01-06,30.45
6382,8793,2024-07-03,165.9
6383,2755,2024-01-02,9.45
6384,17289,2024-07-09,30.45
6385,11180,2023-07-05,82.95
6386,8477,2023-10-04,9.45
6387,1722,2024-10-03,30.45
6388,10310,2024-10-10,9.45
6389,2023,2024-09-09,9.45
6390,18986,2024-03-05,9.45
6391,2796,2024-10-12,208.95
6392,6244,2024-08-03,30.45
6393,6827,2023-09-02,9.45
6394,5420,2024-02-04,9.45
6395,16336,2024-07-08,82.95
6396,14552,2024-05-03,9.45
6397,2566,2024-11-11,9.45
6398,16651,2024-08-08,208.95
6399,20020,2024-01-12,9.45
6400,2610,2023-08-11,9.45
6401,9901,2024-09-11,9.45
6402,13713,2023-11-09,30.45
6403,2,2023-12-01,30.45
6404,395,2024-11-09,30.45
6405,5586,2024-11-11,30.45
6406,8116,2023-11-05,30.45
6407,3543,2024-01-02,82.95
6408,17111,2023-12-03,30.45
6409,19151,2024-03-11,82.95
6410,3806,2023-11-09,82.95
6411,3481,2024-07-07,82.95
6412,2866,2024-09-09,9.45
6413,14341,2023-12-10,82.95
6414,503,2023-07-07,82.95
6415,13242,2024-03-09,30.45
6416,2442,2023-01-11,82.95
6417,13868,2024-06-05,9.45
6418,9217,2024-08-10,9.45
6419,13725,2024-11-02,30.45
6420,5241,2024-02-08,9.45
6421,8628,2024-01-09,9.45
6422,10672,2024-07-10,30.45
6423,20540,2023-06-10,30.45
6424,19876,2024-07-06,18.9
6425,1838,2024-04-02,82.95
6426,4570,2024-04-05,82.95
6427,15082,2024-06-10,9.45
6428,8406,2024-11-07,9.45
6429,18176,2024-08-11,9.45
6430,10458,2024-01-10,82.95
6431,14458,2024-09-05,30.45
6432,4356,2023-05-06,82.95
6433,16733,2023-12-09,9.45
6434,12468,2024-06-09,30.45
6435,9626,2024-05-03,9.45
6436,3647,2024-11-09,9.45
6437,19579,2023-04-01,30.45
6438,13373,2024-10-03,9.45
6439,11477,2023-11-12,30.45
6440,14624,2023-07-07,9.45
6441,9934,2024-08-03,82.95
6442,1078,2023-07-02,9.45
6443,3853,2024-09-09,9.45
6444,4605,2024-09-03,82.95
6445,5053,2024-08-08,82.95
6446,16970,2024-07-08,9.45
6447,8010,2024-02-10,208.95
6448,5614,2023-11-10,82.95
6449,2436,2024-07-10,30.45
6450,3451,2024-09-02,30.45
6451,2075,2023-05-03,82.95
6452,10237,2023-08-07,30.45
6453,9707,2024-08-09,82.95
6454,13939,2024-04-02,30.45
6455,13889,2023-02-05,9.45
6456,1316,2024-06-10,9.45
6457,14828,2024-04-11,9.45
6458,13980,2024-04-05,9.45
6459,15662,2023-09-07,30.45
6460,13403,2024-01-05,208.95
6461,3584,2024-08-07,9.45
6462,16462,2024-02-03,9.45
6463,4151,2023-10-02,30.45
6464,4908,2023-09-11,30.45
6465,3544,2024-02-07,82.95
6466,14907,2024-11-05,30.45
6467,9668,2024-07-06,9.45
6468,14097,2024-06-06,9.45
6469,2044,2024-07-09,9.45
6470,9191,2024-06-04,30.45
6471,16313,2024-05-11,30.45
6472,428,2023-10-08,30.45
6473,13392,2024-06-04,208.95
6474,12721,2024-11-09,30.45
6475,9046,2023-12-09,9.45
6476,9268,2024-07-03,82.95
6477,10079,2024-05-05,30.45
6478,14386,2023-11-08,208.95
6479,17482,2024-09-06,82.95
6480,15445,2024-12-03,9.45
6481,14769,2024-12-04,30.45
6482,9182,2024-05-11,30.45
6483,3907,2023-11-08,9.45
6484,9714,2024-03-04,9.45
6485,1850,2024-04-06,30.45
6486,7034,2023-02-08,30.45
6487,20520,2024-03-11,82.95
6488,14046,2024-01-02,9.45
6489,13626,2024-04-04,208.95
6490,6544,2023-09-03,30.45
6491,15066,2024-11-08,30.45
6492,10010,2024-06-06,9.45
6493,8432,,30.45
6494,19850,,82.95
6495,3895,2024-10-06,9.45
6496,8513,2023-02-04,9.45
6497,7754,2024-10-07,9.45
6498,19290,2024-07-05,9.45
6499,12090,2024-12-08,30.45
6500,12169,2023-07-08,208.95
6501,10087,2023-01-07,9.45
6502,2004,2024-03-08,208.95
6503,301,2024-08-06,30.45
6504,14491,2023-08-12,30.45
6505,4119,2024-04-07,82.95
6506,1013,2024-12-02,30.45
6507,6954,2023-12-05,30.45
6508,11767,2023-07-12,9.45
6509,18904,2024-03-10,30.45
6510,16993,2024-06-10,9.45
6511,4870,2024-07-11,9.45
6512,11909,2024-03-05,82.95
6513,18488,2023-08-02,9.45
6514,18717,2024-07-10,30.45
6515,7084,2023-05-03,9.45
6516,18374,2023-07-07,30.45
6517,12620,2024-11-04,208.95
6518,9205,2023-08-12,9.45
6519,9410,2024-03-08,30.45
6520,19147,2023-11-06,82.95
6521,4227,2024-11-04,30.45
6522,4738,2024-07-10,9.45
6523,15330,2024-07-12,9.45
6524,12409,2024-06-04,9.45
6525,8437,2023-11-11,30.45
6526,5769,2023-09-05,30.45
6527,16492,2024-10-07,30.45
6528,15338,2023-06-08,30.45
6529,19515,2023-08-06,30.45
6530,10267,2024-09-05,9.45
6531,1011,2024-10-08,30.45
6532,13336,2024-10-11,9.45
6533,19573,2024-10-11,9.45
6534,3150,2024-08-08,82.95
6535,18552,2024-03-06,82.95
6536,12946,2024-05-12,208.95
6537,4865,2024-02-07,9.45
6538,16807,2024-08-07,9.45
6539,5239,2023-12-05,9.45
6540,4992,2024-11-04,30.45
6541,8055,2024-11-06,9.45
6542,5101,2024-02-10,9.45
6543,20205,2024-03-03,9.45
6544,2403,2023-09-03,82.95
6545,1544,2024-04-08,9.45
6546,16166,2023-11-05,30.45
6547,450,2023-06-09,9.45
6548,1717,2024-05-10,30.45
6549,13496,2024-04-11,82.95
6550,17781,2024-09-09,82.95
6551,12061,2024-04-05,9.45
6552,12741,2024-09-01,208.95
6553,7509,2024-09-05,9.45
6554,11043,2024-07-02,208.95
6555,8661,2023-10-08,9.45
6556,7184,2024-11-12,9.45
6557,19278,2024-07-06,9.45
6558,12561,2023-07-07,82.95
6559,6994,2024-07-09,18.9
6560,9959,2023-07-05,9.45
6561,4591,2024-05-04,9.45
6562,15476,2024-07-11,9.45
6563,11417,2024-07-06,9.45
6564,10242,2024-01-11,30.45
6565,4556,2024-09-02,30.45
6566,16644,2024-01-06,208.95
6567,16104,2024-07-06,913.63
6568,4720,2024-05-07,30.45
6569,18256,2024-03-03,9.45
6570,413,2024-05-08,9.45
6571,16784,2023-11-09,9.45
6572,193,2023-02-05,208.95
6573,9405,2023-10-07,30.45
6574,6581,2024-12-08,30.45
6575,2774,2024-08-04,82.95
6576,12518,2024-12-09,9.45
6577,19307,2023-03-07,30.45
6578,4387,2024-03-09,208.95
6579,11269,2023-07-07,9.45
6580,8743,2024-11-02,82.95
6581,6360,2024-08-09,30.45
6582,7487,2024-05-10,30.45
6583,1659,2024-06-10,9.45
6584,6555,2024-08-07,30.45
6585,18305,2023-11-06,30.45
6586,12862,2024-06-03,82.95
6587,17428,2023-08-11,9.45
6588,4339,,9.45
6589,16923,2023-12-11,9.45
6590,12389,2024-11-10,9.45
6591,19978,2024-06-04,30.45
6592,18964,2024-12-11,30.45
6593,5329,2024-07-09,82.95
6594,9291,2023-10-02,30.45
6595,15613,2024-06-07,9.45
6596,17608,2024-06-02,208.95
6597,137,2024-08-05,30.45
6598,7800,2024-11-03,30.45
6599,13216,2024-07-09,60.9
6600,18465,2024-08-10,9.45
6601,7609,2024-12-11,30.45
6602,16377,2024-04-04,208.95
6603,7789,2023-12-03,30.45
6604,18457,2024-06-04,30.45
6605,19463,2023-07-05,208.95
6606,10787,2024-03-08,82.95
6607,441,2024-11-03,30.45
6608,15912,2024-03-03,9.45
6609,904338,2024-12-06,9.45
6610,8389,2024-01-04,208.95
6611,5122,2024-09-08,9.45
6612,12917,2024-12-07,9.45
6613,11829,2024-11-10,208.95
6614,10875,2024-11-02,82.95
6615,14817,2023-05-10,9.45
6616,2914,2024-09-06,9.45
6617,6056,2024-12-07,30.45
6618,1080,2023-09-04,9.45
6619,5975,2024-02-07,30.45
6620,615,2024-10-07,30.45
6621,3249,2024-05-10,208.95
6622,10002,2024-08-02,208.95
6623,11264,2023-12-05,9.45
6624,4424,2023-09-09,82.95
6625,8132,2023-09-03,30.45
6626,15310,2024-08-07,82.95
6627,13938,2024-03-10,30.45
6628,19296,2024-04-07,9.45
6629,13152,2023-07-05,82.95
6630,14710,2024-09-02,9.45
6631,1624,2024-08-07,82.95
6632,10917,2024-07-02,9.45
6633,9530,2024-07-12,60.9
6634,8775,2024-08-11,30.45
6635,4728,2023-09-11,9.45
6636,2041,2024-10-03,9.45
6637,7935,2023-10-03,9.45
6638,15690,2024-06-02,208.95
6639,6209,2023-11-06,82.95
6640,12362,2024-07-02,30.45
6641,8838,2023-09-08,82.95
6642,906,2024-03-08,9.45
6643,12754,2023-12-09,9.45
6644,6885,2023-10-07,82.95
6645,9622,2024-01-06,9.45
6646,13280,2024-11-03,82.95
6647,17642,2024-07-02,30.45
6648,700,,82.95
6649,5609,2023-06-10,82.95
6650,15666,2024-01-09,30.45
6651,5132,2024-03-06,208.95
6652,7980,2024-05-11,30.45
6653,19991,2023-12-06,30.45
6654,535,2024-03-06,30.45
6655,20431,2024-12-06,9.45
6656,18040,2024-05-11,82.95
6657,9932,2024-06-06,82.95
6658,12513,2024-07-11,9.45
6659,10080,2024-06-04,30.45
6660,5671,2024-05-03,30.45
6661,4399,2024-03-06,9.45
6662,18094,2024-12-04,9.45
6663,51,2024-09-03,9.45
6664,18150,2023-07-06,30.45
6665,19256,2024-11-09,30.45
6666,11993,2024-03-04,9.45
6667,7031,2024-10-06,82.95
6668,7295,2024-04-01,9.45
6669,12980,2024-10-10,30.45
6670,5489,2024-06-06,82.95
6671,14279,2023-08-02,9.45
6672,6921,2024-08-11,9.45
6673,18018,2024-05-06,9.45
6674,3749,2024-07-09,9.45
6675,9953,2024-12-08,9.45
6676,11332,2024-11-08,30.45
6677,15958,2023-09-06,9.45
6678,12606,2024-06-03,9.45
6679,14878,2024-10-09,9.45
6680,10676,2024-11-08,30.45
6681,12972,2024-09-07,9.45
6682,7924,2024-11-05,30.45
6683,4446,2024-03-08,208.95
6684,20184,2024-03-03,9.45
6685,8252,2024-08-12,30.45
6686,919936,2023-05-05,9.45
6687,11801,2024-08-03,9.45
6688,13132,2024-03-08,30.45
6689,7482,2023-12-03,30.45
6690,12610,2024-10-07,9.45
6691,16796,2024-11-05,9.45
6692,54,2024-12-05,9.45
6693,13636,2024-04-05,9.45
6694,2405,2023-11-06,82.95
6695,14127,2024-05-12,30.45
6696,11003,2024-07-02,9.45
6697,7005,2024-03-10,82.95
6698,16380,2024-07-06,417.9
6699,179,2024-10-08,30.45
6700,19939,2023-08-06,9.45
6701,20316,2023-12-06,30.45
6702,1735,2023-11-02,208.95
6703,7783,2024-12-10,9.45
6704,16683,2024-04-03,208.95
6705,5761,2024-12-12,30.45
6706,9896,2024-04-09,9.45
6707,8506,2024-06-11,82.95
6708,10793,2024-09-08,82.95
6709,2337,2023-09-07,82.95
6710,8955,2024-12-05,82.95
6711,6943,2024-10-09,9.45
6712,7190,2023-09-06,30.45
6713,546,2023-04-07,82.95
6714,13186,2024-08-09,9.45
6715,6317,,30.45
6716,2047,2024-10-10,9.45
6717,8135,2023-12-07,30.45
6718,20060,2024-07-12,30.45
6719,7922,2024-09-06,30.45
6720,5764,2024-02-08,9.45
6721,18847,2023-12-05,30.45
6722,320,2023-09-02,9.45
6723,17019,2024-11-07,82.95
6724,4206,2024-12-10,9.45
6725,12554,2023-09-08,82.95
6726,9506,2023-10-04,208.95
6727,10407,2024-02-11,9.45
6728,19771,2023-11-08,9.45
6729,11548,2024-02-07,9.45
6730,13281,2024-12-06,82.95
6731,6403,2024-09-08,82.95
6732,5058,2024-02-10,82.95
6733,7529,2024-05-03,9.45
6734,7192,2023-11-03,30.45
6735,16389,2023-12-10,9.45
6736,5123,2024-10-06,9.45
6737,13134,2024-05-06,30.45
6738,17519,2023-12-07,9.45
6739,3374,2024-11-03,9.45
6740,17993,2024-12-04,30.45
6741,15191,2024-12-04,30.45
6742,8172,2023-06-04,30.45
6743,18935,2024-02-11,9.45
6744,14064,2023-09-03,9.45
6745,18132,2024-04-06,30.45
6746,14084,2023-05-04,9.45
6747,14701,2023-12-10,9.45
6748,14367,2024-04-11,82.95
6749,2896,2024-07-12,165.9
6750,9734,2024-11-10,30.45
6751,1775,2023-11-07,82.95
6752,12675,2024-11-07,208.95
6753,6283,2023-12-10,30.45
6754,2176,2024-02-07,9.45
6755,12878,2023-04-02,30.45
6756,10144,2024-12-06,9.45
6757,18373,2023-06-06,30.45
6758,18409,2024-09-06,9.45
6759,3004,2023-08-09,30.45
6760,16837,2023-05-06,30.45
6761,904252,2023-12-01,30.45
6762,18137,2024-09-04,30.45
6763,687,,9.45
6764,16421,2024-01-03,9.45
6765,5002,2024-03-02,30.45
6766,1885,2023-07-03,30.45
6767,5724,2023-05-10,9.45
6768,20127,2024-02-11,82.95
6769,3201,2024-02-05,30.45
6770,4597,2024-11-04,9.45
6771,10671,2024-06-09,30.45
6772,19694,2024-06-07,208.95
6773,10860,2023-08-07,82.95
6774,17945,2024-09-07,9.45
6775,18287,2023-10-07,9.45
6776,12377,2024-05-06,9.45
6777,9334,2024-01-06,9.45
6778,2376,,9.45
6779,12419,2024-02-08,82.95
6780,19203,2024-06-03,30.45
6781,16207,2023-07-07,9.45
6782,9505,2023-09-12,208.95
6783,4928,2024-11-11,9.45
6784,16039,2024-09-04,30.45
6785,9961,2023-09-08,9.45
6786,1721,2024-09-05,30.45
6787,13325,2024-08-03,9.45
6788,19954,2024-11-03,9.45
6789,14667,2024-07-11,9.45
6790,4688,2024-08-02,9.45
6791,7948,2024-11-04,9.45
6792,5005,2024-06-09,30.45
6793,15499,2023-09-04,30.45
6794,2433,2024-04-02,30.45
6795,8958,2024-05-04,9.45
6796,19855,2024-11-03,9.45
6797,13033,2024-11-07,9.45
6798,992,2024-01-05,82.95
6799,2688,2024-07-07,60.9
6800,18519,2024-03-04,30.45
6801,3609,2024-05-11,9.45
6802,16996,2024-09-09,9.45
6803,17764,2024-06-06,82.95
6804,4490,2024-11-09,208.95
6805,4542,2024-10-08,30.45
6806,9180,2024-12-01,9.45
6807,19308,2023-04-08,30.45
6808,11587,2024-03-06,208.95
6809,16716,2024-11-09,208.95
6810,2630,2024-03-12,30.45
6811,15722,2024-10-09,30.45
6812,5221,2024-06-12,9.45
6813,12957,2023-11-06,30.45
6814,2009,2024-08-10,208.95
6815,69,2023-10-03,82.95
6816,20495,2024-08-05,30.45
6817,2211,2023-09-07,30.45
6818,1113,2023-10-10,30.45
6819,15728,2023-12-04,82.95
6820,8294,2024-06-09,82.95
6821,19317,2024-01-04,30.45
6822,10928,2023-12-10,82.95
6823,10614,2024-09-03,30.45
6824,2916,2024-11-09,9.45
6825,18240,2024-06-02,30.45
6826,12004,2023-11-01,9.45
6827,1182,2024-10-11,9.45
6828,17987,2024-06-05,30.45
6829,2052,2023-07-10,9.45
6830,7438,2024-09-08,82.95
6831,823,2024-04-05,30.45
6832,20318,2024-02-07,30.45
6833,5874,2024-06-11,30.45
6834,8960,2024-07-06,9.45
6835,1528,2024-11-04,82.95
6836,2109,2023-05-05,30.45
6837,5528,2024-11-10,208.95
6838,10297,2024-05-10,9.45
6839,15017,2024-05-11,82.95
6840,9458,2024-11-07,9.45
6841,16551,2023-03-03,9.45
6842,7533,2024-09-11,9.45
6843,12235,2024-08-09,30.45
6844,5415,2023-09-05,9.45
6845,19140,2023-04-06,82.95
6846,6976,2023-10-02,82.95
6847,17027,2023-08-07,9.45
6848,19789,2024-11-03,9.45
6849,11227,2024-09-07,30.45
6850,3722,2024-02-08,82.95
6851,3536,2024-11-10,9.45
6852,20443,2024-03-04,30.45
6853,11605,2024-06-07,9.45
6854,18595,2024-06-06,30.45
6855,18560,2024-11-06,82.95
6856,11011,2023-09-04,30.45
6857,8308,2024-04-05,9.45
6858,15271,2023-02-09,82.95
6859,14258,2024-07-11,30.45
6860,7290,2023-11-04,9.45
6861,5251,2024-12-06,9.45
6862,5183,2024-08-02,9.45
6863,5255,2024-09-08,30.45
6864,7597,2024-06-09,30.45
6865,11775,2024-02-10,9.45
6866,20163,2024-08-05,30.45
6867,2183,2024-09-05,9.45
6868,11898,2024-11-09,9.45
6869,16441,2024-10-05,208.95
6870,10528,2025-01-15,82.95
6871,3977,2024-03-09,9.45
6872,4431,2024-04-07,82.95
6873,18674,2023-10-04,82.95
6874,12044,2024-08-07,9.45
6875,5106,2024-07-09,9.45
6876,3845,2024-01-11,9.45
6877,16195,2024-07-08,82.95
6878,1076,2023-05-11,9.45
6879,18848,2024-01-08,30.45
6880,5828,2023-06-06,9.45
6881,12497,2024-12-07,30.45
6882,13735,2023-12-08,30.45
6883,8309,2024-05-10,9.45
6884,15302,2023-12-06,82.95
6885,11916,2024-10-08,82.95
6886,7959,2024-02-08,30.45
6887,15428,2024-05-11,208.95
6888,7757,2024-02-12,9.45
6889,7378,2024-09-08,30.45
6890,6363,2024-11-10,30.45
6891,15136,2023-09-04,30.45
6892,3325,2023-11-11,9.45
6893,12432,2023-11-10,30.45
6894,1261,2023-08-04,9.45
6895,11370,2024-08-03,82.95
6896,18899,2024-09-10,9.45
6897,7535,2024-11-03,9.45
6898,9847,2024-04-03,82.95
6899,12640,2024-05-02,9.45
6900,11976,2024-07-10,18.9
6901,20168,2023-02-07,9.45
6902,16265,2024-07-08,9.45
6903,712,2024-02-07,9.45
6904,12115,2024-09-06,30.45
6905,16203,2023-03-11,9.45
6906,3415,2024-09-05,9.45
6907,17716,2024-08-10,30.45
6908,20161,2024-06-07,30.45
6909,16480,2023-10-11,30.45
6910,16555,2023-07-05,9.45
6911,6799,2024-06-02,9.45
6912,5293,2024-01-03,30.45
6913,728,2024-04-06,208.95
6914,7821,2024-10-09,30.45
6915,12345,2023-10-02,82.95
6916,11679,2023-05-11,9.45
6917,15637,2024-08-09,30.45
6918,3074,2023-12-08,30.45
6919,1268,2024-03-02,9.45
6920,11719,2024-11-10,9.45
6921,15505,2024-03-07,30.45
6922,18833,2024-07-03,9.45
6923,20308,2024-09-04,9.45
6924,15928,2023-05-10,9.45
6925,19407,2024-12-05,30.45
6926,12117,2024-11-05,30.45
6927,12765,2024-11-08,9.45
6928,8482,2024-03-05,9.45
6929,2381,2024-06-02,9.45
6930,17297,2024-03-06,208.95
6931,16991,2024-04-09,9.45
6932,12713,2024-03-02,30.45
6933,622,2024-12-02,82.95
6934,8980,2024-04-09,30.45
6935,5745,2023-08-05,30.45
6936,7995,2024-08-03,9.45
6937,2935,2023-05-04,9.45
6938,15574,2023-09-01,30.45
6939,17976,2023-07-02,30.45
6940,15807,2024-10-09,208.95
6941,3035,2024-09-04,30.45
6942,9705,2024-06-07,82.95
6943,1830,2023-08-02,82.95
6944,16248,2024-08-02,30.45
6945,12651,2023-08-07,9.45
6946,6911,2024-11-05,9.45
6947,12003,2023-10-07,9.45
6948,10247,2024-06-06,30.45
6949,5326,2024-04-08,82.95
6950,4116,2024-11-08,82.95
6951,1329,2023-09-06,9.45
6952,12321,2023-08-06,82.95
6953,5404,2024-11-30,82.95
6954,18736,2024-09-11,208.95
6955,2350,2024-10-05,82.95
6956,13220,2024-11-03,30.45
6957,4903,2023-04-12,30.45
6958,128,2023-11-08,231.62
6959,17805,2024-02-06,9.45
6960,5493,2024-10-06,82.95
6961,11638,2023-08-02,9.45
6962,798,2024-09-09,30.45
6963,4789,2024-03-08,9.45
6964,15105,2024-11-10,30.45
6965,14859,2023-03-05,9.45
6966,3916,2024-08-09,9.45
6967,15764,2024-11-12,30.45
6968,17259,2024-10-12,30.45
6969,13838,2024-06-11,82.95
6970,4727,2024-12-07,30.45
6971,2549,2023-06-06,9.45
6972,17510,2023-10-08,82.95
6973,7051,2024-07-05,30.45
6974,9224,2024-06-05,9.45
6975,19103,2023-11-03,30.45
6976,14993,2024-12-03,9.45
6977,10896,2024-06-03,208.95
6978,4581,2023-07-09,9.45
6979,12861,2024-05-11,82.95
6980,11997,2024-07-04,9.45
6981,20381,2024-10-06,9.45
6982,9017,2024-07-02,9.45
6983,17525,2024-06-05,9.45
6984,9783,2024-12-06,30.45
6985,3047,2024-11-08,30.45
6986,9179,2024-11-01,9.45
6987,12453,2024-03-04,9.45
6988,2311,2023-06-09,82.95
6989,10718,2024-08-06,82.95
6990,19605,2024-12-06,9.45
6991,4345,2024-02-05,9.45
6992,19952,2024-09-10,9.45
6993,14581,2024-08-07,30.45
6994,16258,2024-06-07,208.95
6995,15008,2024-04-09,9.45
