invoice_id,invoice_number,customer_id,subscription_id,billing_month,invoice_date,amount,tax_rate_pct
3782,INV-202307-00278,278,278,2023-07,2023-07-03,82.95,5.0
3783,INV-202308-00278,278,278,2023-08,2023-08-03,82.95,5.0
3784,INV-202309-00278,278,278,2023-09,2023-09-01,82.95,5.0
3785,INV-202310-00278,278,278,2023-10,2023-10-01,82.95,5.0
3786,INV-202311-00278,278,278,2023-11,2023-11-02,82.95,5.0
3787,INV-202312-00278,278,278,2023-12,2023-12-01,82.95,5.0
3788,INV-202401-00278,278,278,2024-01,2024-01-02,82.95,5.0
3789,INV-202402-00278,278,278,2024-02,2024-02-02,82.95,5.0
3790,INV-202403-00278,278,278,2024-03,2024-03-02,82.95,5.0
3791,INV-202404-00278,278,278,2024-04,2024-04-02,82.95,5.0
3792,INV-202404-00279,279,279,2024-04,2024-04-02,82.95,5.0
3793,INV-202405-00279,279,279,2024-05,2024-05-01,82.95,5.0
3794,INV-202406-00279,279,279,2024-06,2024-06-01,-82.95,5.0
3795,INV-202407-00279,279,279,2024-07,2024-07-01,82.95,5.0
3796,INV-202408-00279,279,279,2024-08,2024-08-03,82.95,5.0
3797,INV-202409-00279,279,279,2024-09,2024-09-01,82.95,5.0
3798,INV-202410-00279,279,279,2024-10,2024-10-03,82.95,5.0
3799,INV-202304-00280,280,280,2023-04,2023-04-01,82.95,5.0
3800,INV-202305-00280,280,280,2023-05,2023-05-03,82.95,5.0
3801,INV-202306-00280,280,280,2023-06,2023-06-03,82.95,5.0
3802,INV-202307-00280,280,280,2023-07,2023-07-03,82.95,5.0
3803,INV-202308-00280,280,280,2023-08,2023-08-03,82.95,5.0
3804,INV-202309-00280,280,280,2023-09,2023-09-01,82.95,5.0
3805,INV-202310-00280,280,280,2023-10,,82.95,5.0
3806,INV-202311-00280,280,280,2023-11,2023-11-03,82.95,5.0
3807,INV-202312-00280,280,280,2023-12,2023-12-01,82.95,5.0
3808,INV-202401-00280,280,280,2024-01,2024-01-02,82.95,5.0
3809,INV-202402-00280,280,280,2024-02,2024-02-02,82.95,5.0
3810,INV-202403-00280,280,280,2024-03,2024-03-02,82.95,5.0
3811,INV-202404-00280,280,280,2024-04,2024-04-02,82.95,5.0
3812,INV-202405-00280,280,280,2024-05,2024-05-03,82.95,5.0
3813,INV-202406-00280,280,280,2024-06,2024-06-01,-82.95,5.0
3814,INV-202407-00280,280,280,2024-07,2024-07-03,82.95,5.0
3815,INV-202408-00280,280,280,2024-08,2024-08-02,82.95,5.0
3816,INV-202409-00280,280,280,2024-09,2024-09-01,82.95,5.0
3817,INV-202410-00280,280,280,2024-10,2024-10-01,82.95,5.0
3818,INV-202411-00280,280,280,2024-11,2024-11-01,82.95,5.0
3819,INV-202412-00280,280,280,2024-12,2024-12-03,82.95,5.0
3820,INV-202408-00281,281,281,2024-08,2024-08-03,30.45,5.0
3821,INV-202409-00281,281,281,2024-09,2024-09-03,30.45,5.0
3822,INV-202410-00281,281,281,2024-10,2024-10-02,30.45,5.0
3823,INV-202411-00281,281,281,2024-11,2024-11-01,30.45,5.0
3824,INV-202412-00281,281,281,2024-12,2024-12-01,30.45,5.0
3825,INV-202306-00282,282,282,2023-06,2023-06-01,9.45,5.0
3826,INV-202307-00282,282,282,2023-07,2023-07-03,9.45,5.0
3827,INV-202308-00282,282,282,2023-08,2023-08-01,9.45,5.0
3828,INV-202309-00282,282,282,2023-09,2023-09-03,9.45,5.0
3829,INV-202310-00282,282,282,2023-10,2023-10-02,9.45,5.0
3830,INV-202311-00282,282,282,2023-11,2023-11-02,9.45,5.0
3831,INV-202312-00282,282,282,2023-12,2023-12-03,9.45,5.0
3832,INV-202401-00282,282,282,2024-01,2024-01-02,,5.0
3833,INV-202402-00282,282,282,2024-02,2024-04-04,9.45,5.0
3834,INV-202403-00282,282,282,2024-03,2024-03-03,9.45,5.0
3835,INV-202404-00282,282,282,2024-04,2024-04-03,9.45,5.0
3836,INV-202405-00282,282,282,2024-05,2024-05-01,,5.0
3837,INV-202406-00282,282,282,2024-06,2024-06-02,9.45,5.0
3838,INV-202407-00282,282,282,2024-07,2024-07-01,9.45,5.0
3839,INV-202408-00282,282,282,2024-08,2024-08-03,9.45,5.0
3840,INV-202409-00282,282,282,2024-09,2024-09-01,9.45,5.0
3841,INV-202410-00282,282,282,2024-10,2024-10-02,9.45,5.0
3842,INV-202411-00282,282,282,2024-11,2024-11-03,9.45,5.0
3843,INV-202412-00282,282,282,2024-12,2024-12-01,9.45,5.0
3844,INV-202312-00283,283,283,2023-12,2023-12-01,9.45,5.0
3845,INV-202401-00283,283,283,2024-01,2024-01-03,9.45,5.0
3846,INV-202402-00283,283,283,2024-02,2024-02-01,9.45,5.0
3847,INV-202403-00283,283,283,2024-03,2024-03-01,9.45,5.0
3848,INV-202404-00283,283,283,2024-04,2024-04-02,9.45,5.0
3849,INV-202405-00283,283,283,2024-05,2024-05-02,9.45,5.0
3850,INV-202406-00283,283,283,2024-06,2024-06-01,9.45,5.0
3851,INV-202407-00283,283,283,2024-07,2024-07-03,9.45,5.0
3852,INV-202408-00283,283,283,2024-08,2024-08-03,9.45,5.0
3853,INV-202409-00283,283,283,2024-09,2024-09-03,9.45,5.0
3854,INV-202410-00283,283,283,2024-10,2024-10-03,9.45,5.0
3855,INV-202411-00283,283,283,2024-11,2024-11-01,9.45,5.0
3856,INV-202412-00283,283,283,2024-12,2024-12-03,,5.0
3857,INV-202310-00284,284,284,2023-10,2023-10-03,30.45,5.0
3858,INV-202311-00284,284,284,2023-11,2023-11-01,30.45,5.0
3859,INV-202312-00284,284,284,2023-12,2023-12-02,30.45,5.0
3860,INV-202308-00285,285,285,2023-08,2023-08-03,82.95,5.0
3861,INV-202309-00285,285,285,2023-09,2023-09-02,82.95,5.0
3862,INV-202310-00285,285,285,2023-10,2023-10-03,82.95,5.0
3863,INV-202311-00285,285,285,2023-11,2023-11-03,82.95,5.0
3864,INV-202312-00285,285,285,2023-12,2023-12-01,82.95,5.0
3865,INV-202401-00285,285,285,2024-01,2024-01-02,82.95,5.0
3866,INV-202402-00285,285,285,2024-02,2024-02-02,82.95,5.0
3867,INV-202403-00285,285,285,2024-03,2024-03-02,82.95,5.0
3868,INV-202404-00285,285,285,2024-04,2024-04-01,,5.0
3869,INV-202405-00285,285,285,2024-05,2024-05-02,82.95,5.0
3870,INV-202406-00285,285,285,2024-06,2024-06-02,82.95,5.0
3871,INV-202407-00285,285,285,2024-07,2024-07-01,82.95,5.0
3872,INV-202408-00285,285,285,2024-08,2024-08-03,82.95,5.0
3873,INV-202409-00285,285,285,2024-09,2024-09-01,82.95,5.0
3874,INV-202410-00285,285,285,2024-10,2024-10-01,82.95,5.0
3875,INV-202411-00285,285,285,2024-11,2024-11-02,82.95,5.0
3876,INV-202412-00285,285,285,2024-12,2024-12-03,82.95,5.0
3877,INV-202304-00286,286,286,2023-04,2023-04-03,9.45,5.0
3878,INV-202305-00286,286,286,2023-05,2023-05-02,9.45,5.0
3879,INV-202306-00286,286,286,2023-06,2023-06-02,9.45,5.0
3880,INV-202307-00286,286,286,2023-07,2023-07-03,9.45,5.0
3881,INV-202308-00286,286,286,2023-08,2023-08-01,9.45,5.0
3882,INV-202309-00286,286,286,2023-09,2023-09-01,9.45,5.0
3883,INV-202310-00286,286,286,2023-10,2023-10-03,9.45,5.0
3884,INV-202311-00286,286,286,2023-11,2023-11-02,9.45,5.0
3885,INV-202312-00286,286,286,2023-12,2023-12-02,9.45,5.0
3886,INV-202401-00286,286,286,2024-01,2024-01-02,9.45,5.0
3887,INV-202402-00286,286,286,2024-02,2024-02-01,9.45,5.0
3888,INV-202403-00286,286,286,2024-03,2024-03-02,9.45,5.0
3889,INV-202404-00286,286,286,2024-04,2024-04-01,9.45,5.0
3890,INV-202405-00286,286,286,2024-05,2024-05-01,9.45,5.0
3891,INV-202406-00286,286,286,2024-06,2024-06-01,9.45,5.0
3892,INV-202407-00286,286,286,2024-07,2024-07-01,9.45,5.0
3893,INV-202408-00286,286,286,2024-08,2024-08-02,9.45,5.0
3894,INV-202409-00286,286,286,2024-09,2024-09-01,9.45,5.0
3895,INV-202410-00286,286,286,2024-10,2024-10-02,9.45,5.0
3896,INV-202411-00286,286,286,2024-11,2024-11-01,9.45,5.0
3897,INV-202412-00286,286,286,2024-12,2024-12-03,9.45,5.0
3898,INV-202302-00287,287,287,2023-02,2023-02-03,9.45,5.0
3899,INV-202303-00287,287,287,2023-03,2023-03-01,9.45,5.0
3900,INV-202304-00287,287,287,2023-04,2023-04-01,9.45,5.0
3901,INV-202305-00287,287,287,2023-05,2023-05-01,9.45,5.0
3902,INV-202306-00287,287,287,2023-06,2023-06-01,9.45,5.0
3903,INV-202307-00287,287,287,2023-07,2023-07-03,9.45,5.0
3904,INV-202308-00287,287,287,2023-08,2023-08-02,9.45,5.0
3905,INV-202309-00287,287,287,2023-09,2023-09-01,9.45,5.0
3906,INV-202310-00287,287,287,2023-10,2023-11-30,9.45,5.0
3907,INV-202311-00287,287,287,2023-11,2023-11-01,9.45,5.0
3908,INV-202312-00287,287,287,2023-12,2023-12-02,9.45,5.0
3909,INV-202401-00287,287,287,2024-01,2024-01-02,9.45,5.0
3910,INV-202402-00287,287,287,2024-02,2024-02-03,9.45,5.0
3911,INV-202403-00287,287,287,2024-03,2024-03-03,9.45,5.0
3912,INV-202404-00287,287,287,2024-04,2024-04-03,9.45,5.0
3913,INV-202405-00287,287,287,2024-05,2024-05-02,9.45,5.0
3914,INV-202406-00287,287,287,2024-06,2024-06-01,9.45,5.0
3915,INV-202407-00287,287,287,2024-07,2024-07-01,9.45,5.0
3916,INV-202408-00287,287,287,2024-08,2024-08-01,9.45,5.0
3917,INV-202409-00287,287,287,2024-09,2024-09-03,9.45,5.0
3918,INV-202410-00287,287,287,2024-10,2024-10-02,9.45,5.0
3919,INV-202411-00287,287,287,2024-11,2024-11-01,9.45,5.0
3920,INV-202412-00287,287,287,2024-12,2024-12-02,9.45,5.0
3921,INV-202311-00288,288,288,2023-11,2023-11-03,30.45,5.0
3922,INV-202312-00288,288,288,2023-12,2023-12-03,30.45,5.0
3923,INV-202401-00288,288,288,2024-01,2024-01-02,30.45,5.0
3924,INV-202402-00288,288,288,2024-02,2024-02-01,30.45,5.0
3925,INV-202403-00288,288,288,2024-03,2024-03-02,30.45,5.0
3926,INV-202404-00288,288,288,2024-04,2024-04-03,30.45,5.0
3927,INV-202405-00288,288,288,2024-05,2024-05-02,30.45,5.0
3928,INV-202406-00288,288,288,2024-06,,30.45,5.0
3929,INV-202407-00288,288,288,2024-07,2024-07-01,30.45,5.0
3930,INV-202408-00288,288,288,2024-08,2024-08-02,30.45,5.0
3931,INV-202409-00288,288,288,2024-09,2024-09-02,30.45,5.0
3932,INV-202410-00288,288,288,2024-10,,30.45,5.0
3933,INV-202411-00288,288,288,2024-11,2024-11-03,30.45,5.0
3934,INV-202412-00288,288,288,2024-12,2024-12-03,30.45,5.0
3935,INV-202408-00289,289,289,2024-08,2024-08-03,82.95,5.0
3936,INV-202409-00289,289,289,2024-09,2024-09-02,82.95,5.0
3937,INV-202410-00289,289,289,2024-10,2024-10-01,82.95,5.0
3938,INV-202411-00289,289,289,2024-11,2024-11-01,82.95,5.0
3939,INV-202412-00289,289,289,2024-12,2024-12-03,82.95,5.0
3940,INV-202307-00290,290,290,2023-07,2023-07-02,82.95,5.0
3941,INV-202308-00290,290,290,2023-08,2023-08-01,82.95,5.0
3942,INV-202309-00290,290,290,2023-09,2023-09-01,82.95,5.0
3943,INV-202310-00290,290,290,2023-10,2023-10-02,82.95,5.0
3944,INV-202311-00290,290,290,2023-11,2023-11-01,82.95,5.0
3945,INV-202312-00290,290,290,2023-12,,82.95,5.0
3946,INV-202401-00290,290,290,2024-01,2024-01-02,82.95,5.0
3947,INV-202402-00290,290,290,2024-02,2024-02-03,82.95,5.0
3948,INV-202403-00290,290,290,2024-03,2024-03-01,82.95,5.0
3949,INV-202404-00290,290,290,2024-04,2024-04-03,82.95,5.0
3950,INV-202405-00290,290,290,2024-05,2024-05-02,82.95,5.0
3951,INV-202406-00290,290,290,2024-06,2024-06-01,82.95,5.0
3952,INV-202407-00290,290,290,2024-07,2024-07-03,82.95,5.0
3953,INV-202408-00290,290,290,2024-08,2024-08-01,82.95,5.0
3954,INV-202409-00290,290,290,2024-09,2024-09-03,82.95,5.0
3955,INV-202410-00290,290,290,2024-10,2024-10-03,82.95,5.0
3956,INV-202411-00290,290,290,2024-11,2024-11-02,82.95,5.0
3957,INV-202412-00290,290,290,2024-12,2024-12-03,82.95,5.0
3958,INV-202307-00291,291,291,2023-07,2023-07-03,9.45,5.0
3959,INV-202308-00291,291,291,2023-08,2023-08-03,9.45,5.0
3960,INV-202309-00291,291,291,2023-09,2023-09-01,9.45,5.0
3961,INV-202310-00291,291,291,2023-10,2023-10-01,9.45,5.0
3962,INV-202311-00291,291,291,2023-11,2023-11-01,9.45,5.0
3963,INV-202312-00291,291,291,2023-12,2023-12-01,9.45,5.0
3964,INV-202401-00291,291,291,2024-01,2024-01-03,9.45,5.0
3965,INV-202402-00291,291,291,2024-02,2024-02-03,9.45,5.0
3966,INV-202403-00291,291,291,2024-03,2024-03-01,9.45,5.0
3967,INV-202404-00291,291,291,2024-04,2024-04-02,9.45,5.0
3968,INV-202405-00291,291,291,2024-05,2024-05-01,9.45,5.0
3969,INV-202406-00291,291,291,2024-06,2024-06-02,9.45,5.0
3970,INV-202407-00291,291,291,2024-07,2024-07-01,9.45,5.0
3971,INV-202408-00291,291,291,2024-08,2024-08-03,9.45,5.0
3972,INV-202409-00291,291,291,2024-09,2024-09-01,9.45,5.0
3973,INV-202410-00291,291,291,2024-10,2024-10-02,9.45,5.0
3974,INV-202411-00291,291,291,2024-11,2024-11-02,9.45,5.0
3975,INV-202412-00291,291,291,2024-12,2024-12-01,9.45,5.0
3976,INV-202402-00292,292,292,2024-02,2024-02-02,9.45,5.0
3977,INV-202403-00292,292,292,2024-03,2024-03-01,9.45,5.0
3978,INV-202404-00292,292,292,2024-04,2024-04-02,9.45,5.0
3979,INV-202405-00292,292,292,2024-05,2024-05-01,9.45,5.0
3980,INV-202406-00292,292,292,2024-06,2024-06-01,9.45,5.0
3981,INV-202407-00292,292,292,2024-07,2024-07-01,9.45,5.0
3982,INV-202408-00292,292,292,2024-08,2024-08-03,9.45,5.0
3983,INV-202409-00292,292,292,2024-09,2024-09-03,9.45,5.0
3984,INV-202410-00292,292,292,2024-10,2024-10-01,9.45,5.0
3985,INV-202411-00292,292,292,2024-11,2024-11-01,9.45,5.0
3986,INV-202412-00292,292,292,2024-12,2024-12-02,9.45,5.0
3987,INV-202408-00293,293,293,2024-08,2024-08-02,82.95,5.0
3988,INV-202409-00293,293,293,2024-09,2024-09-01,82.95,5.0
3989,INV-202410-00293,293,293,2024-10,2024-10-03,82.95,5.0
3990,INV-202411-00293,293,293,2024-11,2024-11-03,82.95,5.0
3991,INV-202412-00293,293,293,2024-12,2024-12-02,82.95,5.0
3992,INV-202311-00294,294,294,2023-11,2023-11-01,30.45,5.0
3993,INV-202312-00294,294,294,2023-12,2023-12-02,30.45,5.0
3994,INV-202401-00294,294,294,2024-01,2024-01-01,30.45,5.0
3995,INV-202402-00294,294,294,2024-02,2024-02-03,30.45,5.0
3996,INV-202403-00294,294,294,2024-03,2024-03-03,30.45,5.0
3997,INV-202404-00294,294,294,2024-04,2024-04-03,30.45,5.0
3998,INV-202405-00294,294,294,2024-05,2024-05-02,30.45,5.0
3999,INV-202406-00294,294,294,2024-06,2024-06-03,30.45,5.0
4000,INV-202407-00294,294,294,2024-07,2024-07-02,30.45,5.0
4001,INV-202408-00294,294,294,2024-08,2024-08-02,30.45,5.0
4002,INV-202409-00294,294,294,2024-09,2024-09-02,30.45,5.0
4003,INV-202410-00294,294,294,2024-10,2024-10-03,30.45,5.0
4004,INV-202411-00294,294,294,2024-11,2024-11-02,30.45,5.0
4005,INV-202412-00294,294,294,2024-12,2024-12-02,30.45,5.0
4006,INV-202408-00295,295,295,2024-08,2024-08-02,82.95,5.0
4007,INV-202409-00295,295,295,2024-09,2024-09-01,82.95,5.0
4008,INV-202410-00295,295,295,2024-10,2024-10-02,82.95,5.0
4009,INV-202411-00295,295,295,2024-11,2024-11-01,82.95,5.0
4010,INV-202412-00295,295,295,2024-12,2024-12-03,82.95,5.0
4011,INV-202402-00296,296,296,2024-02,2024-02-03,208.95,5.0
4012,INV-202403-00296,296,296,2024-03,2024-03-03,208.95,5.0
4013,INV-202404-00296,296,296,2024-04,2024-04-02,208.95,5.0
4014,INV-202405-00296,296,296,2024-05,2024-05-01,208.95,5.0
4015,INV-202406-00296,296,296,2024-06,2024-06-02,208.95,5.0
4016,INV-202407-00296,296,296,2024-07,2024-07-03,208.95,5.0
4017,INV-202408-00296,296,296,2024-08,2024-08-02,208.95,5.0
4018,INV-202409-00296,296,296,2024-09,2024-09-01,208.95,5.0
4019,INV-202410-00296,296,296,2024-10,2024-10-03,208.95,5.0
4020,INV-202411-00296,296,296,2024-11,2024-11-03,208.95,5.0
4021,INV-202412-00296,296,296,2024-12,2024-12-03,-208.95,5.0
4022,INV-202404-00297,297,297,2024-04,2024-04-01,208.95,5.0
4023,INV-202405-00297,297,297,2024-05,2024-05-02,208.95,5.0
4024,INV-202406-00297,297,297,2024-06,2024-06-01,208.95,5.0
4025,INV-202407-00297,297,297,2024-07,2024-07-01,208.95,5.0
4026,INV-202408-00297,297,297,2024-08,2024-08-01,208.95,5.0
4027,INV-202409-00297,297,297,2024-09,2024-09-02,208.95,5.0
4028,INV-202410-00297,297,297,2024-10,2024-10-03,208.95,5.0
4029,INV-202411-00297,297,297,2024-11,2024-11-03,208.95,5.0
4030,INV-202412-00297,297,297,2024-12,2024-12-02,208.95,5.0
4031,INV-202305-00298,298,298,2023-05,2023-05-03,82.95,5.0
4032,INV-202306-00298,298,298,2023-06,2023-06-01,82.95,5.0
4033,INV-202307-00298,298,298,2023-07,2023-07-01,82.95,5.0
4034,INV-202308-00298,298,298,2023-08,2023-08-01,82.95,5.0
4035,INV-202309-00298,298,298,2023-09,2023-09-03,82.95,5.0
4036,INV-202310-00298,298,298,2023-10,2023-10-03,82.95,5.0
4037,INV-202311-00298,298,298,2023-11,2023-11-02,82.95,5.0
4038,INV-202312-00298,298,298,2023-12,2023-12-02,82.95,5.0
4039,INV-202401-00298,298,298,2024-01,2024-01-03,82.95,5.0
4040,INV-202402-00298,298,298,2024-02,,82.95,5.0
4041,INV-202403-00298,298,298,2024-03,2024-03-03,82.95,5.0
4042,INV-202404-00298,298,298,2024-04,2024-04-03,82.95,5.0
4043,INV-202405-00298,298,298,2024-05,2024-05-03,82.95,5.0
4044,INV-202406-00298,298,298,2024-06,2024-06-01,82.95,5.0
4045,INV-202407-00298,298,298,2024-07,2024-07-01,82.95,5.0
4046,INV-202408-00298,298,298,2024-08,2024-08-01,82.95,5.0
4047,INV-202409-00298,298,298,2024-09,2024-09-02,82.95,5.0
4048,INV-202410-00298,298,298,2024-10,2024-10-02,82.95,5.0
4049,INV-202411-00298,298,298,2024-11,2024-11-01,82.95,5.0
4050,INV-202412-00298,298,298,2024-12,2024-12-01,82.95,5.0
4051,INV-202312-00299,299,299,2023-12,2023-12-02,82.95,5.0
4052,INV-202401-00299,299,299,2024-01,2024-01-02,82.95,5.0
4053,INV-202402-00299,299,299,2024-02,2024-02-02,82.95,5.0
4054,INV-202403-00299,299,299,2024-03,2024-03-01,82.95,5.0
4055,INV-202404-00299,299,299,2024-04,2024-04-01,82.95,5.0
4056,INV-202405-00299,299,299,2024-05,,82.95,5.0
4057,INV-202406-00299,299,299,2024-06,2024-06-03,82.95,5.0
4058,INV-202407-00299,299,299,2024-07,2024-07-03,82.95,5.0
4059,INV-202408-00299,299,299,2024-08,2024-08-02,82.95,5.0
4060,INV-202409-00299,299,299,2024-09,2024-09-01,82.95,5.0
4061,INV-202410-00299,299,299,2024-10,2024-10-01,82.95,5.0
4062,INV-202411-00299,299,299,2024-11,2024-11-02,82.95,5.0
4063,INV-202412-00299,299,299,2024-12,2024-12-02,82.95,5.0
4064,INV-202403-00300,300,300,2024-03,2024-03-03,9.45,5.0
4065,INV-202404-00300,300,300,2024-04,2024-04-01,9.45,5.0
4066,INV-202405-00300,300,300,2024-05,2024-05-01,9.45,5.0
4067,INV-202406-00300,300,300,2024-06,2024-06-01,9.45,5.0
4068,INV-202407-00300,300,300,2024-07,2024-07-01,9.45,5.0
4069,INV-202408-00300,300,300,2024-08,2024-08-02,9.45,5.0
4070,INV-202409-00300,300,300,2024-09,2024-09-02,9.45,5.0
4071,INV-202410-00300,300,300,2024-10,2024-10-03,9.45,5.0
4072,INV-202411-00300,300,300,2024-11,2024-11-02,9.45,5.0
4073,INV-202412-00300,300,300,2024-12,2024-12-03,9.45,5.0
4074,INV-202308-00301,301,301,2023-08,2023-08-02,30.45,5.0
4075,INV-202309-00301,301,301,2023-09,2023-11-01,30.45,5.0
4076,INV-202310-00301,301,301,2023-10,2023-10-03,30.45,5.0
4077,INV-202311-00301,301,301,2023-11,2023-11-02,30.45,5.0
4078,INV-202312-00301,301,301,2023-12,2023-12-01,30.45,5.0
4079,INV-202401-00301,301,301,2024-01,2024-01-01,30.45,5.0
4080,INV-202402-00301,301,301,2024-02,2024-02-02,30.45,5.0
4081,INV-202403-00301,301,301,2024-03,2024-03-02,30.45,5.0
4082,INV-202404-00301,301,301,2024-04,2024-04-01,30.45,5.0
4083,INV-202405-00301,301,301,2024-05,,30.45,5.0
4084,INV-202406-00301,301,301,2024-06,2024-06-02,30.45,5.0
4085,INV-202407-00301,301,301,2024-07,2024-07-01,60.9,5.0
4086,INV-202408-00301,301,301,2024-08,2024-08-01,30.45,5.0
4087,INV-202409-00301,301,301,2024-09,2024-09-02,30.45,5.0
4088,INV-202410-00301,301,301,2024-10,2024-10-02,30.45,5.0
4089,INV-202411-00301,301,301,2024-11,2024-11-03,30.45,5.0
4090,INV-202412-00301,301,301,2024-12,2024-12-01,30.45,5.0
4091,INV-202403-00302,302,302,2024-03,2024-03-03,9.45,5.0
4092,INV-202404-00302,302,302,2024-04,2024-04-02,9.45,5.0
4093,INV-202405-00302,302,302,2024-05,2024-05-02,9.45,5.0
4094,INV-202406-00302,302,302,2024-06,2024-06-02,9.45,5.0
4095,INV-202407-00302,302,302,2024-07,2024-07-03,9.45,5.0
4096,INV-202408-00302,302,302,2024-08,2024-08-02,9.45,5.0
4097,INV-202409-00302,302,302,2024-09,2024-09-03,9.45,5.0
4098,INV-202410-00302,302,302,2024-10,2024-10-03,9.45,5.0
4099,INV-202411-00302,302,302,2024-11,2024-11-02,9.45,5.0
4100,INV-202412-00302,302,302,2024-12,2024-12-03,9.45,5.0
4101,INV-202308-00303,303,303,2023-08,2023-08-01,82.95,5.0
4102,INV-202309-00303,303,303,2023-09,2023-09-01,82.95,5.0
4103,INV-202310-00303,303,303,2023-10,2023-10-01,82.95,5.0
4104,INV-202311-00303,303,303,2023-11,2023-11-02,82.95,5.0
4105,INV-202312-00303,303,303,2023-12,2023-12-01,82.95,5.0
4106,INV-202401-00303,303,303,2024-01,2024-01-03,82.95,5.0
4107,INV-202402-00303,303,303,2024-02,2024-02-01,82.95,5.0
4108,INV-202403-00303,303,303,2024-03,2024-03-01,82.95,5.0
4109,INV-202404-00303,303,303,2024-04,2024-04-03,82.95,5.0
4110,INV-202405-00303,303,303,2024-05,2024-05-01,82.95,5.0
4111,INV-202406-00303,303,303,2024-06,2024-06-03,82.95,5.0
4112,INV-202407-00303,303,303,2024-07,2024-07-01,82.95,5.0
4113,INV-202408-00303,303,303,2024-08,2024-08-02,82.95,5.0
4114,INV-202409-00303,303,303,2024-09,2024-09-01,82.95,5.0
4115,INV-202410-00303,303,303,2024-10,2024-10-01,82.95,5.0
4116,INV-202411-00303,303,303,2024-11,2024-11-03,82.95,5.0
4117,INV-202412-00303,303,303,2024-12,2024-12-03,82.95,5.0
4118,INV-202403-00304,304,304,2024-03,2024-03-03,82.95,5.0
4119,INV-202404-00304,304,304,2024-04,2024-04-02,82.95,5.0
4120,INV-202405-00304,304,304,2024-05,2024-05-01,82.95,5.0
4121,INV-202406-00304,304,304,2024-06,2024-06-03,82.95,5.0
4122,INV-202407-00304,304,304,2024-07,2024-07-02,82.95,5.0
4123,INV-202408-00304,304,304,2024-08,2024-08-02,82.95,5.0
4124,INV-202409-00304,304,304,2024-09,2024-09-02,82.95,5.0
4125,INV-202410-00304,304,304,2024-10,2024-10-02,82.95,5.0
4126,INV-202411-00304,304,304,2024-11,2024-11-03,82.95,5.0
4127,INV-202412-00304,304,304,2024-12,2024-12-01,82.95,5.0
4128,INV-202310-00305,305,305,2023-10,2023-10-01,82.95,5.0
4129,INV-202311-00305,305,305,2023-11,2023-11-02,82.95,5.0
4130,INV-202312-00305,305,305,2023-12,2023-12-03,82.95,5.0
4131,INV-202401-00305,305,305,2024-01,2024-01-02,82.95,5.0
4132,INV-202402-00305,305,305,2024-02,2024-02-03,82.95,5.0
4133,INV-202403-00305,305,305,2024-03,2024-03-03,82.95,5.0
4134,INV-202404-00305,305,305,2024-04,2024-04-01,82.95,5.0
4135,INV-202405-00305,305,305,2024-05,2024-05-02,82.95,5.0
4136,INV-202406-00305,305,305,2024-06,2024-06-02,82.95,5.0
4137,INV-202407-00305,305,305,2024-07,2024-07-01,82.95,5.0
4138,INV-202408-00305,305,305,2024-08,2024-08-01,82.95,5.0
4139,INV-202409-00305,305,305,2024-09,2024-09-01,82.95,5.0
4140,INV-202410-00305,305,305,2024-10,2024-10-02,82.95,5.0
4141,INV-202411-00305,305,305,2024-11,2024-11-02,82.95,5.0
4142,INV-202412-00305,305,305,2024-12,2025-03-03,82.95,5.0
4143,INV-202302-00306,306,306,2023-02,2023-02-03,30.45,5.0
4144,INV-202303-00306,306,306,2023-03,2023-03-01,30.45,5.0
4145,INV-202304-00306,306,306,2023-04,2023-04-03,30.45,5.0
4146,INV-202305-00306,306,306,2023-05,2023-05-03,30.45,5.0
4147,INV-202306-00306,306,306,2023-06,2023-06-01,30.45,5.0
4148,INV-202307-00306,306,306,2023-07,2023-07-03,30.45,5.0
4149,INV-202308-00306,306,306,2023-08,2023-08-02,30.45,5.0
4150,INV-202309-00306,306,306,2023-09,2023-09-02,242.69,5.0
4151,INV-202310-00306,306,306,2023-10,2023-10-02,30.45,5.0
4152,INV-202311-00306,306,306,2023-11,2023-11-03,30.45,5.0
4153,INV-202312-00306,306,306,2023-12,2023-12-03,30.45,5.0
4154,INV-202401-00306,306,306,2024-01,2024-01-02,30.45,5.0
4155,INV-202402-00306,306,306,2024-02,2024-02-03,30.45,5.0
4156,INV-202403-00306,306,306,2024-03,2024-03-03,30.45,5.0
4157,INV-202404-00306,306,306,2024-04,2024-04-03,30.45,5.0
4158,INV-202405-00306,306,306,2024-05,2024-05-01,30.45,5.0
4159,INV-202406-00306,306,306,2024-06,2024-06-02,30.45,5.0
4160,INV-202407-00306,306,306,2024-07,2024-07-02,30.45,5.0
4161,INV-202408-00306,306,306,2024-08,2024-08-01,30.45,5.0
4162,INV-202409-00306,306,306,2024-09,2024-09-02,30.45,5.0
4163,INV-202410-00306,306,306,2024-10,2024-10-03,30.45,5.0
4164,INV-202411-00306,306,306,2024-11,2024-11-01,30.45,5.0
